username,yearmonth,videos_per_month,hashtag_names,post_duet,high_level_cat,broad_categories
basketball__girl22,201903,70,34,1,"music,dance, music, Pets, dance, Others, Comedy, Travel, comedy, fashion, Comedy, No description, Travel, Others, Motivational, Self-Empowerment","Personal Development & Growth, Music & Dance, Family & Relationships, Wellness & Self-Care, Travel & Exploration, Beauty & Fashion, Humor & Fun"
basketball__girl22,201904,27,42,1,"music, dance, Others, Weather, comedy, fashion, Comedy, No description, DIY/Crafts","Music & Dance, Family & Relationships, Beauty & Fashion, Art & Creativity, Humor & Fun"
basketball__girl22,201905,20,16,1,"sports, art, dance, Others, travel, fashion, Pets/Animals, Comedy","Pets & Animal Welfare, Music & Dance, Family & Relationships, Travel & Exploration, Beauty & Fashion, Art & Creativity, Humor & Fun"
basketball__girl22,201906,31,34,1,"Sports, dance, Family-Others, Others, Pets, Animals, Pets/Animals, Comedy, No description","Pets & Animal Welfare, Music & Dance, Sports & Adventure, Family & Relationships, Humor & Fun"
basketball__girl22,201907,21,17,1,"Pets, DIY/Home Improvement, celebrity, tribute, Others, Others, fashion, shopping, fashion, Pets, Animals, Comedy, comedy, family, fashion,Others","Art & Creativity, Family & Relationships, Beauty & Fashion, Fashion & Style, Humor & Fun"
basketball__girl22,201908,20,19,1,"sports, Lifestyle, Others, comedy, fashion, Comedy, Fashion, Lifestyle, No description, Fashion, Crafts, Science Experiment","Fashion & Style, Family & Relationships, Beauty & Fashion, Education & Learning, Art & Creativity, Humor & Fun"
laney235,201710,3,1,0,"Others, Comedy","Humor & Fun, Family & Relationships"
laney235,201711,11,8,0,"Comedy, Dance, cooking, Others, Music, Comedy","Food & Cuisine, Family & Relationships, Humor & Fun"
laney235,201802,1,0,0,Others,Family & Relationships
laney235,201803,3,0,0,Others,Family & Relationships
laney235,201804,8,0,0,"Others, Comedy","Humor & Fun, Family & Relationships"
laney235,201805,20,1,0,"comedy, Others, Comedy","Family & Relationships, Humor & Fun"
laney235,201806,2,0,0,"Others, Pets, Others",Family & Relationships
laney235,201807,1,0,0,Comedy,Humor & Fun
laney235,201811,1,0,0,No description,Others
nolimit_cici17,201802,1,0,0,Others,Family & Relationships
nolimit_cici17,201803,1,1,0,Others,Family & Relationships
nolimit_cici17,201804,1,0,0,Comedy,Humor & Fun
nolimit_cici17,201807,1,0,0,No description,Others
nolimit_cici17,201810,23,2,1,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
nolimit_cici17,201811,86,4,1,"Lifestyle, Others, family, dance, fashion, Comedy, No description, Holidays","Beauty & Fashion, Humor & Fun, Music & Dance, Family & Relationships"
nolimit_cici17,201812,3,0,1,No description,Others
ponyjar,201711,1,6,0,animation,Others
ponyjar,201809,1,6,0,"Gaming, Comedy","Humor & Fun, Gaming & Entertainment"
ponyjar,202005,1,9,0,Art,Art & Creativity
cjandgarf,201802,1,0,0,Others,Family & Relationships
cjandgarf,201810,14,0,0,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
cjandgarf,201811,113,5,1,"Others, Social Media, Others, comedy, Comedy, Pets & Animals, No description","Pets & Animal Welfare, Humor & Fun, Family & Relationships"
lit_netty,201802,17,0,0,"dance, Others, Music, Comedy, No description","Humor & Fun, Music & Dance, Family & Relationships"
tayahrose,201802,1,6,0,comedy,Humor & Fun
tayahrose,201810,21,8,1,"No description, comedy, Others, Comedy","Family & Relationships, Humor & Fun"
tayahrose,201811,69,9,1,"music, Nostalgia, Television Shows, cooking, Others, Music, comedy, fashion, Comedy, No description","Music & Dance, Food & Cuisine, Family & Relationships, Beauty & Fashion, Humor & Fun"
tayahrose,202112,6,1,1,"dance, Others, Automotive, Comedy, Fashion","Humor & Fun, Fashion & Style, Music & Dance, Family & Relationships"
tayahrose,202201,3,0,1,"No description, Others",Family & Relationships
tayahrose,202202,40,5,1,"Fashion, No description, Others, music","Music & Dance, Fashion & Style, Family & Relationships"
tayahrose,202203,1,1,1,Others,Family & Relationships
tayahrose,202204,1,2,1,Comedy,Humor & Fun
tayahrose,202205,14,6,1,"Others, Music, Comedy, No description, Fashion","Humor & Fun, Fashion & Style, Family & Relationships"
tayahrose,202206,8,11,1,"music, Sports, Others, Comedy","Humor & Fun, Music & Dance, Sports & Adventure, Family & Relationships"
tayahrose,202207,1,0,1,Others,Family & Relationships
tayahrose,202208,7,4,1,"Others, Music",Family & Relationships
tayahrose,202209,7,2,1,"No description, Others, Snacks, Food, Comedy","Food & Cuisine, Humor & Fun, Family & Relationships"
tayahrose,202210,17,4,1,"Beauty, Makeup, dance, Others, Pets, Animals, Comedy","Beauty & Fashion, Humor & Fun, Music & Dance, Family & Relationships"
tayahrose,202211,5,4,1,"No description, Pets, Animals, Comedy, dance","Music & Dance, Humor & Fun"
tayahrose,202303,47,48,1,"music, Music, Others, dance, dance, music, Others, Music, Travel, comedy, fashion, Comedy, Pets/Animals, No description, music, Others","Pets & Animal Welfare, Music & Dance, Family & Relationships, Travel & Exploration, Beauty & Fashion, Humor & Fun"
simen_the_dog1234,201802,1,0,0,Others,Family & Relationships
simen_the_dog1234,201804,1,1,1,Others,Family & Relationships
simen_the_dog1234,201811,3,1,1,"No description, Others",Family & Relationships
simen_the_dog1234,201812,5,8,1,"No description, Others, Pets/Animals","Pets & Animal Welfare, Family & Relationships"
simen_the_dog1234,201901,1,0,1,Comedy,Humor & Fun
simen_the_dog1234,201902,1,2,1,Others,Family & Relationships
kellbell_166,201802,2,0,0,"No description, Others",Family & Relationships
kellbell_166,201808,1,0,0,Others,Family & Relationships
kellbell_166,201810,4,1,0,"No description, cooking",Food & Cuisine
kellbell_166,201811,17,3,1,"Friendship, Duet, dance, Others, Comedy, Gaming, No description","Humor & Fun, Gaming & Entertainment, Music & Dance, Family & Relationships"
kellbell_166,201812,22,3,1,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
kellbell_166,201901,12,3,1,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
kellbell_166,201902,8,2,1,"fashion, Others, No description, Others","Beauty & Fashion, Family & Relationships"
kellbell_166,201903,14,2,1,"Family, No description, Others, Comedy, Music","Humor & Fun, Family & Relationships"
kellbell_166,201904,29,3,1,"No description, Food & Drink, Others, Comedy","Food & Cuisine, Humor & Fun, Family & Relationships"
kellbell_166,201905,10,2,1,"No description, Others",Family & Relationships
kellbell_166,201906,5,0,1,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
kellbell_166,201907,11,1,1,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
kellbell_166,201908,3,0,1,No description,Others
kellbell_166,201909,2,0,1,No description,Others
kellbell_166,201910,10,1,1,"Others, comedy, Comedy, Family, No description","Humor & Fun, Family & Relationships"
kellbell_166,201911,16,5,1,"No description, Others, celebration",Family & Relationships
kellbell_166,201912,6,1,1,"Others, tribute, music, Comedy, No description, food","Humor & Fun, Music & Dance, Food & Cuisine, Family & Relationships"
kellbell_166,202001,10,4,1,"dance, Others, comedy, fashion, No description","Humor & Fun, Beauty & Fashion, Music & Dance, Family & Relationships"
kellbell_166,202002,7,1,1,"No description, Others, dance","Music & Dance, Family & Relationships"
kellbell_166,202003,24,10,1,"dance, cooking, Others, Health & Safety, Comedy, No description","Music & Dance, Health & Wellness Topics, Family & Relationships, Food & Cuisine, Humor & Fun"
kellbell_166,202004,11,7,1,"No description, Others, dance","Music & Dance, Family & Relationships"
kellbell_166,202005,10,4,1,"Family, Sports, Home Decor, Others, Comedy, No description","Humor & Fun, Sports & Adventure, Family & Relationships"
kellbell_166,202006,3,0,1,"Others, Comedy","Humor & Fun, Family & Relationships"
kellbell_166,202007,8,4,1,"No description, Others",Family & Relationships
kellbell_166,202008,12,3,1,"dance, Others, Music, Comedy, No description, Fashion","Humor & Fun, Fashion & Style, Music & Dance, Family & Relationships"
kellbell_166,202009,13,4,1,"No description, Others, Comedy, Inspirational, Health Awareness","Humor & Fun, Personal Development & Growth, Wellness & Self-Care, Family & Relationships"
kellbell_166,202010,13,3,1,"No description, Others, dance","Music & Dance, Family & Relationships"
kellbell_166,202011,7,5,1,"No description, cooking, Others","Food & Cuisine, Family & Relationships"
kellbell_166,202012,9,8,1,"No description, Health, Family, Health, Others, Others","Health & Fitness, Family & Relationships"
kellbell_166,202101,1,0,1,No description,Others
kellbell_166,202102,1,0,1,No description,Others
kellbell_166,202103,3,0,1,"No description, Others",Family & Relationships
kellbell_166,202107,2,0,1,No description,Others
kellbell_166,202108,1,2,1,Others,Family & Relationships
kellbell_166,202109,5,3,1,"No description, Others, dance","Music & Dance, Family & Relationships"
kellbell_166,202110,2,0,1,"No description, Family, Babies",Others
kellbell_166,202111,2,0,1,No description,Others
kellbell_166,202112,2,1,1,"No description, Others",Family & Relationships
yeet_life1,201802,1,0,0,Others,Family & Relationships
yeet_life1,201811,9,1,0,"No description, Others",Family & Relationships
yeet_life1,201812,1,1,0,"music, Others","Music & Dance, Family & Relationships"
yeet_life1,201902,11,1,1,"No description, Beauty/Fashion, gaming, Others","Beauty & Fashion, Family & Relationships"
yeet_life1,201903,82,4,1,"No description, fashion, Others, Comedy","Beauty & Fashion, Humor & Fun, Family & Relationships"
yeet_life1,201904,74,2,1,"music, Others, Music, Comedy, No description","Humor & Fun, Music & Dance, Family & Relationships"
yeet_life1,201905,50,1,1,"music, Others, Pets, Animals, Comedy, No description","Humor & Fun, Music & Dance, Family & Relationships"
yeet_life1,201906,89,9,1,"Others, Music, comedy, Comedy, No description","Humor & Fun, Family & Relationships"
yeet_life1,201907,19,4,1,"No description, Pets, Animals, Others, Comedy","Humor & Fun, Family & Relationships"
yeet_life1,201908,18,0,1,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
yeet_life1,201909,18,2,1,"No description, Others",Family & Relationships
yeet_life1,201910,16,0,1,"drama, No description, Others, Comedy","Humor & Fun, Family & Relationships"
yeet_life1,201911,13,0,1,"No description, comedy, Others","Family & Relationships, Humor & Fun"
yeet_life1,201912,22,1,1,"music, hair styling, Others, Comedy, No description","Humor & Fun, Music & Dance, Family & Relationships"
yeet_life1,202001,1,0,1,No description,Others
yeet_life1,202005,6,0,1,"No description, Others",Family & Relationships
yeet_life1,202006,44,8,1,"Social Issues, No description, Others, Comedy","Humor & Fun, Cultural & Social Issues, Family & Relationships"
yeet_life1,202007,2,0,1,Others,Family & Relationships
yeet_life1,202008,8,0,1,"time-lapse, No description, Others, dance","Music & Dance, Family & Relationships"
yeet_life1,202009,4,0,1,"No description, Others",Family & Relationships
yeet_life1,202010,1,1,1,Others,Family & Relationships
yeet_life1,202011,1,0,1,Others,Family & Relationships
yeet_life1,202012,1,0,1,Others,Family & Relationships
yeet_life1,202101,1,0,1,No description,Others
yeet_life1,202102,1,1,1,Others,Family & Relationships
yeet_life1,202103,1,1,1,Others,Family & Relationships
yeet_life1,202104,2,0,1,Others,Family & Relationships
yeet_life1,202105,1,0,1,Others,Family & Relationships
yeet_life1,202107,2,0,1,"No description, Others",Family & Relationships
yeet_life1,202108,2,1,1,"No description, Others",Family & Relationships
yeet_life1,202109,2,0,1,No description,Others
yeet_life1,202111,1,0,1,No description,Others
yeet_life1,202201,6,0,1,"No description, Others",Family & Relationships
yeet_life1,202202,3,2,1,"No description, Others",Family & Relationships
yeet_life1,202204,1,2,1,Others,Family & Relationships
yeet_life1,202303,1,0,1,Others,Family & Relationships
yeet_life1,202306,2,1,1,"Others, Pets/Animals","Pets & Animal Welfare, Family & Relationships"
yeet_life1,202307,2,0,1,No description,Others
yeet_life1,202309,1,0,1,No description,Others
wavyhairsammy,201802,20,18,0,"Music, Others, dance, Others, comedy, Comedy, No description","Humor & Fun, Music & Dance, Family & Relationships"
kkenzieeeb,201802,3,0,0,"Others, Comedy","Humor & Fun, Family & Relationships"
kkenzieeeb,201907,14,11,1,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
sccot101,201711,5,0,0,"No description, Others",Family & Relationships
sccot101,201712,4,0,0,"music, dance, No description, Comedy","Music & Dance, Humor & Fun"
sccot101,201801,2,0,0,"Others, Comedy","Humor & Fun, Family & Relationships"
sccot101,201802,1,0,0,Others,Family & Relationships
sccot101,201803,4,0,0,"No description, Others",Family & Relationships
sccot101,201806,10,0,0,"No description, Others, music, social_interaction","Social Media & Digital Culture, Music & Dance, Family & Relationships"
nevaehwatt08,201801,17,0,0,"No description, Others",Family & Relationships
nevaehwatt08,201802,23,0,0,"No description, fashion, Others, travel","Beauty & Fashion, Travel & Exploration, Family & Relationships"
tootiebaby_raww,201802,2,0,0,Others,Family & Relationships
tootiebaby_raww,201812,19,2,0,"music, Comedy, Music, Others, Comedy, No description","Family & Relationships, Music & Dance, Humor & Fun"
tootiebaby_raww,201901,6,1,0,"No description, Others",Family & Relationships
sahryegarnett,201802,1,0,0,Others,Family & Relationships
sahryegarnett,201803,1,0,0,Others,Family & Relationships
sahryegarnett,201804,3,0,0,"No description, Others",Family & Relationships
yktv_jennilee,201802,5,1,0,"No description, Others",Family & Relationships
yktv_jennilee,201811,15,0,0,"No description, Others, dance,Others",Family & Relationships
yktv_jennilee,201812,3,0,0,"No description, Others",Family & Relationships
yktv_jennilee,202012,2,4,1,Others,Family & Relationships
yktv_jennilee,202101,1,3,1,Others,Family & Relationships
yktv_jennilee,202212,3,7,1,"Others, Music",Family & Relationships
leahcute678,201711,4,3,0,"Vlog,Others, fashion, lifestyle, Others","Lifestyle & Leisure, Beauty & Fashion, Family & Relationships"
leahcute678,201712,3,7,0,"Music, Comedy, Vlog, Others, Comedy","Family & Relationships, Humor & Fun"
leahcute678,201801,1,2,0,Comedy,Humor & Fun
leahcute678,201802,7,3,0,"No description, Others",Family & Relationships
leahcute678,201804,1,0,0,No description,Others
leahcute678,201805,1,0,0,"Dental Health, Personal Milestone","Health & Wellness Topics, Personal Development & Growth"
leahcute678,201806,1,0,0,Comedy,Humor & Fun
leahcute678,201811,1,0,0,Others,Family & Relationships
snivals,201811,4,0,0,"No description, Others",Family & Relationships
snivals,201812,15,5,1,"No description, Others",Family & Relationships
snivals,201901,28,8,1,"No description, fashion, Others, Comedy","Beauty & Fashion, Humor & Fun, Family & Relationships"
snivals,201903,7,1,1,"No description, Others, Music, Comedy","Humor & Fun, Family & Relationships"
snivals,201904,6,1,1,"travel, Others, Comedy","Humor & Fun, Travel & Exploration, Family & Relationships"
snivals,201905,7,2,1,"No description, Others",Family & Relationships
snivals,201906,7,3,1,"comedy, fashion, No description, Others","Beauty & Fashion, Family & Relationships, Humor & Fun"
snivals,201907,8,3,1,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
snivals,201908,13,1,1,"No description, Others",Family & Relationships
snivals,202005,1,1,1,Comedy,Humor & Fun
snivals,202008,1,1,1,Others,Family & Relationships
unrated_yanahh,201806,5,0,0,"No description, Others",Family & Relationships
unrated_yanahh,201811,3,0,0,"Others, Comedy","Humor & Fun, Family & Relationships"
unrated_yanahh,201812,33,2,1,"Travel, Others, Comedy, music, dance, No description, challenges","Humor & Fun, Music & Dance, Travel & Exploration, Family & Relationships"
unrated_yanahh,201901,16,1,1,"No description, Others, Sports, dance","Music & Dance, Sports & Adventure, Family & Relationships"
unrated_yanahh,201902,10,0,1,"music, dance, No description, Others, dance","Music & Dance, Family & Relationships"
unrated_yanahh,201903,9,0,1,"No description, Travel, Others, Others","Travel & Exploration, Family & Relationships"
unrated_yanahh,201904,8,0,1,"No description, Dance, Competition, Others",Family & Relationships
